split,label,precision,recall,f1,support
std,RECIPIENTE_ARMAZENAMENTO,0.9430051813471503,0.9430051813471503,0.9430051813471503,193
std,TEMPO,0.9731543624161074,0.9731543624161074,0.9731543624161074,298
std,TEMPO_ARMAZENAMENTO,0.9861111111111112,1.0,0.993006993006993,213
std,TIPO_MADEIRA,0.9689320388349515,0.974609375,0.9717624148003896,512
std,VOLUME,0.99609375,0.9807692307692307,0.9883720930232558,520
advs,CARACTERISTICA_SENSORIAL_AROMA,0.7782805429864253,0.7818181818181819,0.7800453514739228,220
advs,CARACTERISTICA_SENSORIAL_CONSISTÊNCIA,0.8493150684931506,0.8985507246376812,0.8732394366197183,69
advs,CARACTERISTICA_SENSORIAL_COR,0.8650793650793651,0.872,0.8685258964143426,125
advs,CARACTERISTICA_SENSORIAL_SABOR,0.7696078431372549,0.8010204081632653,0.785,196
advs,CLASSIFICACAO_BEBIDA,0.8872180451127819,0.9711934156378601,0.9273084479371316,243
advs,EQUIPAMENTO_DESTILACAO,0.7792207792207793,0.9523809523809523,0.8571428571428571,63
advs,GRADUACAO_ALCOOLICA,0.9874476987447699,0.9833333333333333,0.9853862212943633,240
advs,NOME_BEBIDA,0.8300455235204856,0.8520249221183801,0.840891621829362,642
advs,NOME_LOCAL,0.9551066217732884,0.9703534777651083,0.9626696832579185,877
advs,NOME_ORGANIZACAO,0.7323420074349443,0.8528138528138528,0.7880000000000001,231
advs,NOME_PESSOA,0.7872340425531915,0.7602739726027398,0.7735191637630662,146
advs,PRECO,0.8983957219251337,0.9940828402366864,0.9438202247191011,169
advs,RECIPIENTE_ARMAZENAMENTO,0.9027777777777778,0.9653465346534653,0.9330143540669857,202
advs,TEMPO,0.9248366013071896,0.9658703071672355,0.9449081803005008,293
advs,TEMPO_ARMAZENAMENTO,0.9166666666666666,0.9730769230769231,0.9440298507462687,260
advs,TIPO_MADEIRA,0.943289224952741,0.9504761904761905,0.9468690702087288,525
advs,VOLUME,0.9814385150812065,0.9484304932735426,0.9646522234891677,446
